path,label,split
data\positives\vangogh\Vincent_van_Gogh_713.jpg,1,train
data\negatives\Amedeo_Modigliani_13.jpg,0,train
data\negatives\Edgar_Degas_267.jpg,0,train
data\negatives\Leonardo_da_Vinci_46.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_548.jpg,1,train
data\negatives\Joan_Miro_37.jpg,0,train
data\negatives\Gustav_Klimt_114.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_465.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_543.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_633.jpg,1,train
data\negatives\Edgar_Degas_362.jpg,0,train
data\negatives\Gustav_Klimt_86.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_65.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_101.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_477.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_576.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_306.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_859.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_52.jpg,1,train
data\negatives\Pierre-Auguste_Renoir_106.jpg,0,train
data\negatives\Edgar_Degas_273.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_149.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_27.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_114.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_312.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_23.jpg,1,train
data\negatives\Paul_Cezanne_15.jpg,0,train
data\negatives\Alfred_Sisley_161.jpg,0,train
data\negatives\Henri_Matisse_37.jpg,0,train
data\negatives\Sandro_Botticelli_77.jpg,0,train
data\negatives\Alfred_Sisley_225.jpg,0,train
data\negatives\Marc_Chagall_177.jpg,0,train
data\negatives\Edgar_Degas_400.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_155.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_130.jpg,1,train
data\negatives\Camille_Pissarro_45.jpg,0,train
data\negatives\Camille_Pissarro_34.jpg,0,train
data\negatives\Paul_Gauguin_252.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_365.jpg,1,train
data\negatives\Pierre-Auguste_Renoir_234.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_237.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_575.jpg,1,train
data\negatives\Camille_Pissarro_24.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_4.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_785.jpg,1,train
data\negatives\Pablo_Picasso_57.jpg,0,train
data\negatives\Marc_Chagall_202.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_659.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_146.jpg,1,train
data\negatives\Alfred_Sisley_228.jpg,0,train
data\negatives\Leonardo_da_Vinci_79.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_204.jpg,1,train
data\negatives\Henri_Matisse_149.jpg,0,train
data\negatives\Amedeo_Modigliani_115.jpg,0,train
data\negatives\Edgar_Degas_303.jpg,0,train
data\negatives\Henri_Matisse_46.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_58.jpg,0,train
data\negatives\Mikhail_Vrubel_37.jpg,0,train
data\negatives\Gustav_Klimt_87.jpg,0,train
data\negatives\Paul_Klee_164.jpg,0,train
data\negatives\Rene_Magritte_119.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_165.jpg,1,train
data\negatives\Paul_Klee_157.jpg,0,train
data\negatives\Titian_55.jpg,0,train
data\negatives\Pieter_Bruegel_47.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_407.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_546.jpg,1,train
data\negatives\Sandro_Botticelli_127.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_836.jpg,1,train
data\negatives\Georges_Seurat_6.jpg,0,train
data\negatives\Claude_Monet_61.jpg,0,train
data\negatives\Diego_Velazquez_105.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_267.jpg,1,train
data\negatives\Frida_Kahlo_63.jpg,0,train
data\negatives\Paul_Gauguin_34.jpg,0,train
data\negatives\Jan_van_Eyck_14.jpg,0,train
data\negatives\Andy_Warhol_180.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_34.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_352.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_714.jpg,1,train
data\negatives\Marc_Chagall_64.jpg,0,train
data\negatives\Claude_Monet_9.jpg,0,train
data\negatives\Frida_Kahlo_45.jpg,0,train
data\negatives\Albrecht_Du╠êrer_54.jpg,0,train
data\negatives\Vasiliy_Kandinskiy_24.jpg,0,train
data\negatives\Andy_Warhol_151.jpg,0,train
data\negatives\Paul_Gauguin_9.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_558.jpg,1,train
data\negatives\Edgar_Degas_427.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_323.jpg,0,train
data\negatives\Paul_Gauguin_246.jpg,0,train
data\negatives\Edgar_Degas_191.jpg,0,train
data\negatives\Francisco_Goya_153.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_503.jpg,1,train
data\negatives\Pierre-Auguste_Renoir_127.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_116.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_523.jpg,1,train
data\negatives\Edouard_Manet_22.jpg,0,train
data\negatives\Henri_de_Toulouse-Lautrec_33.jpg,0,train
data\negatives\Alfred_Sisley_73.jpg,0,train
data\negatives\Marc_Chagall_87.jpg,0,train
data\negatives\Henri_Matisse_124.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_272.jpg,1,train
data\negatives\Alfred_Sisley_120.jpg,0,train
data\negatives\Giotto_di_Bondone_27.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_74.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_334.jpg,0,train
data\negatives\Paul_Gauguin_267.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_45.jpg,0,train
data\negatives\Paul_Gauguin_292.jpg,0,train
data\negatives\Andy_Warhol_152.jpg,0,train
data\negatives\Edouard_Manet_65.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_14.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_348.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_354.jpg,1,train
data\negatives\Alfred_Sisley_212.jpg,0,train
data\negatives\Alfred_Sisley_76.jpg,0,train
data\negatives\Pierre-Auguste_Renoir_90.jpg,0,train
data\negatives\Claude_Monet_41.jpg,0,train
data\negatives\Kazimir_Malevich_76.jpg,0,train
data\negatives\Camille_Pissarro_23.jpg,0,train
data\negatives\Marc_Chagall_31.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_498.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_569.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_31.jpg,1,train
data\negatives\Joan_Miro_20.jpg,0,train
data\negatives\Paul_Gauguin_288.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_59.jpg,1,train
data\negatives\Paul_Gauguin_173.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_246.jpg,1,train
data\negatives\Claude_Monet_36.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_590.jpg,1,train
data\negatives\Alfred_Sisley_160.jpg,0,train
data\negatives\Alfred_Sisley_59.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_770.jpg,1,train
data\negatives\Camille_Pissarro_62.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_685.jpg,1,train
data\negatives\Pierre-Auguste_Renoir_98.jpg,0,train
data\negatives\Edgar_Degas_539.jpg,0,train
data\negatives\Georges_Seurat_36.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_751.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_521.jpg,1,train
data\negatives\Camille_Pissarro_27.jpg,0,train
data\negatives\Pablo_Picasso_406.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_720.jpg,1,train
data\negatives\Pablo_Picasso_331.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_415.jpg,1,train
data\negatives\Alfred_Sisley_3.jpg,0,train
data\negatives\Diego_Velazquez_98.jpg,0,train
data\negatives\Paul_Gauguin_260.jpg,0,train
data\negatives\Camille_Pissarro_26.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_808.jpg,1,train
data\negatives\Francisco_Goya_80.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_656.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_144.jpg,1,train
data\negatives\Edgar_Degas_67.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_323.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_376.jpg,1,train
data\positives\vangogh\Vincent_van_Gogh_112.jpg,1,train
data\negatives\Pablo_Picasso_210.jpg,0,train
data\negatives\Edvard_Munch_22.jpg,0,train
data\negatives\Claude_Monet_53.jpg,0,train
data\negatives\Mikhail_Vrubel_32.jpg,0,train
data\negatives\Paul_Gauguin_280.jpg,0,train
data\negatives\Titian_187.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_396.jpg,1,train
data\negatives\Jan_van_Eyck_29.jpg,0,train
data\negatives\Edgar_Degas_46.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_634.jpg,1,train
data\negatives\Gustav_Klimt_91.jpg,0,train
data\negatives\Andy_Warhol_43.jpg,0,train
data\negatives\Pablo_Picasso_185.jpg,0,train
data\negatives\Claude_Monet_30.jpg,0,train
data\negatives\Claude_Monet_55.jpg,0,train
data\negatives\Paul_Klee_49.jpg,0,train
data\negatives\Amedeo_Modigliani_95.jpg,0,train
data\negatives\Mikhail_Vrubel_17.jpg,0,train
data\negatives\Peter_Paul_Rubens_125.jpg,0,train
data\negatives\Albrecht_Du╠êrer_61.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_127.jpg,1,train
data\negatives\Diego_Rivera_38.jpg,0,train
data\negatives\Edgar_Degas_237.jpg,0,train
data\negatives\Albrecht_Du╠êrer_43.jpg,0,train
data\negatives\Marc_Chagall_122.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_401.jpg,1,train
data\negatives\Edgar_Degas_213.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_207.jpg,1,train
data\negatives\Alfred_Sisley_220.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_466.jpg,1,train
data\negatives\Pierre-Auguste_Renoir_231.jpg,0,train
data\negatives\Andrei_Rublev_50.jpg,0,train
data\negatives\Alfred_Sisley_23.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_527.jpg,1,train
data\negatives\Mikhail_Vrubel_150.jpg,0,train
data\negatives\Francisco_Goya_230.jpg,0,train
data\negatives\Francisco_Goya_149.jpg,0,train
data\negatives\Andy_Warhol_110.jpg,0,train
data\negatives\Edgar_Degas_41.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_468.jpg,1,train
data\negatives\Francisco_Goya_276.jpg,0,train
data\negatives\Edgar_Degas_687.jpg,0,train
data\positives\vangogh\Vincent_van_Gogh_804.jpg,1,train
data\negatives\Andrei_Rublev_95.jpg,0,val
data\negatives\Paul_Gauguin_57.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_841.jpg,1,val
data\negatives\Edvard_Munch_49.jpg,0,val
data\negatives\Paul_Gauguin_18.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_706.jpg,1,val
data\negatives\Edgar_Degas_53.jpg,0,val
data\negatives\Rene_Magritte_49.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_442.jpg,1,val
data\negatives\Frida_Kahlo_35.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_21.jpg,1,val
data\negatives\Albrecht_Du╠êrer_198.jpg,0,val
data\negatives\Camille_Pissarro_80.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_755.jpg,1,val
data\negatives\Sandro_Botticelli_61.jpg,0,val
data\negatives\Paul_Cezanne_22.jpg,0,val
data\negatives\Alfred_Sisley_77.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_245.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_288.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_769.jpg,1,val
data\negatives\Rembrandt_245.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_204.jpg,0,val
data\negatives\Alfred_Sisley_48.jpg,0,val
data\negatives\Amedeo_Modigliani_149.jpg,0,val
data\negatives\Pablo_Picasso_78.jpg,0,val
data\negatives\Paul_Gauguin_281.jpg,0,val
data\negatives\Henri_Matisse_99.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_570.jpg,1,val
data\negatives\Paul_Cezanne_38.jpg,0,val
data\negatives\Edgar_Degas_249.jpg,0,val
data\negatives\Pieter_Bruegel_97.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_580.jpg,1,val
data\negatives\Edgar_Degas_474.jpg,0,val
data\negatives\Claude_Monet_73.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_451.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_757.jpg,1,val
data\negatives\Albrecht_Du╠êrer_272.jpg,0,val
data\negatives\Edgar_Degas_59.jpg,0,val
data\negatives\Vasiliy_Kandinskiy_60.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_421.jpg,1,val
data\negatives\Albrecht_Du╠êrer_225.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_571.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_378.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_630.jpg,1,val
data\negatives\Amedeo_Modigliani_131.jpg,0,val
data\negatives\El_Greco_8.jpg,0,val
data\negatives\Andy_Warhol_146.jpg,0,val
data\negatives\Raphael_30.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_613.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_729.jpg,1,val
data\negatives\Piet_Mondrian_17.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_754.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_87.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_456.jpg,1,val
data\negatives\Pablo_Picasso_136.jpg,0,val
data\negatives\El_Greco_43.jpg,0,val
data\negatives\Gustav_Klimt_42.jpg,0,val
data\negatives\Paul_Klee_7.jpg,0,val
data\negatives\Pablo_Picasso_389.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_843.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_201.jpg,0,val
data\negatives\Henri_Matisse_90.jpg,0,val
data\negatives\Paul_Gauguin_99.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_854.jpg,1,val
data\negatives\Paul_Gauguin_136.jpg,0,val
data\negatives\Alfred_Sisley_85.jpg,0,val
data\negatives\Piet_Mondrian_29.jpg,0,val
data\negatives\Marc_Chagall_27.jpg,0,val
data\negatives\Joan_Miro_55.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_604.jpg,1,val
data\negatives\Claude_Monet_65.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_327.jpg,0,val
data\negatives\Paul_Klee_106.jpg,0,val
data\negatives\Gustav_Klimt_93.jpg,0,val
data\negatives\Albrecht_Du╠êrer_192.jpg,0,val
data\negatives\Camille_Pissarro_74.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_290.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_439.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_92.jpg,0,val
data\negatives\Pieter_Bruegel_87.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_748.jpg,1,val
data\negatives\Leonardo_da_Vinci_13.jpg,0,val
data\negatives\Pablo_Picasso_195.jpg,0,val
data\negatives\Albrecht_Du╠êrer_310.jpg,0,val
data\negatives\Andy_Warhol_54.jpg,0,val
data\negatives\Edgar_Degas_403.jpg,0,val
data\negatives\Alfred_Sisley_53.jpg,0,val
data\negatives\Andy_Warhol_169.jpg,0,val
data\negatives\Marc_Chagall_233.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_355.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_88.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_383.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_640.jpg,1,val
data\negatives\Alfred_Sisley_24.jpg,0,val
data\negatives\Paul_Gauguin_71.jpg,0,val
data\negatives\Pablo_Picasso_205.jpg,0,val
data\negatives\Salvador_Dali_121.jpg,0,val
data\negatives\Marc_Chagall_139.jpg,0,val
data\negatives\Edgar_Degas_1.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_273.jpg,1,val
data\negatives\Paul_Gauguin_297.jpg,0,val
data\negatives\Alfred_Sisley_239.jpg,0,val
data\negatives\Albrecht_Du╠êrer_185.jpg,0,val
data\negatives\Andy_Warhol_107.jpg,0,val
data\negatives\Alfred_Sisley_169.jpg,0,val
data\negatives\Edgar_Degas_228.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_629.jpg,1,val
data\negatives\Amedeo_Modigliani_9.jpg,0,val
data\negatives\Francisco_Goya_85.jpg,0,val
data\negatives\Frida_Kahlo_59.jpg,0,val
data\negatives\Alfred_Sisley_142.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_869.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_364.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_118.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_701.jpg,1,val
data\negatives\Frida_Kahlo_118.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_506.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_824.jpg,1,val
data\negatives\Paul_Klee_16.jpg,0,val
data\negatives\Paul_Klee_90.jpg,0,val
data\negatives\Gustav_Klimt_51.jpg,0,val
data\negatives\Paul_Gauguin_22.jpg,0,val
data\negatives\Paul_Gauguin_307.jpg,0,val
data\negatives\Leonardo_da_Vinci_26.jpg,0,val
data\negatives\Paul_Gauguin_203.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_34.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_825.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_400.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_864.jpg,1,val
data\negatives\Pablo_Picasso_190.jpg,0,val
data\negatives\Edgar_Degas_498.jpg,0,val
data\negatives\Frida_Kahlo_53.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_453.jpg,1,val
data\negatives\Edgar_Degas_264.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_344.jpg,1,val
data\negatives\Caravaggio_20.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_140.jpg,0,val
data\negatives\Paul_Klee_63.jpg,0,val
data\negatives\Alfred_Sisley_13.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_815.jpg,1,val
data\negatives\Claude_Monet_57.jpg,0,val
data\negatives\Albrecht_Du╠êrer_143.jpg,0,val
data\negatives\Alfred_Sisley_2.jpg,0,val
data\negatives\Giotto_di_Bondone_66.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_244.jpg,0,val
data\negatives\Alfred_Sisley_230.jpg,0,val
data\negatives\Sandro_Botticelli_39.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_14.jpg,1,val
data\negatives\Edgar_Degas_155.jpg,0,val
data\negatives\Hieronymus_Bosch_107.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_215.jpg,1,val
data\negatives\Caravaggio_18.jpg,0,val
data\negatives\Alfred_Sisley_243.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_181.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_172.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_308.jpg,1,val
data\negatives\Albrecht_Du╠êrer_181.jpg,0,val
data\negatives\Marc_Chagall_113.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_486.jpg,1,val
data\negatives\Alfred_Sisley_255.jpg,0,val
data\negatives\Diego_Velazquez_12.jpg,0,val
data\negatives\Claude_Monet_17.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_555.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_10.jpg,1,val
data\negatives\Henri_Matisse_24.jpg,0,val
data\negatives\Henri_Matisse_177.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_544.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_381.jpg,1,val
data\negatives\Piet_Mondrian_69.jpg,0,val
data\negatives\Mikhail_Vrubel_126.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_519.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_7.jpg,1,val
data\negatives\Francisco_Goya_249.jpg,0,val
data\negatives\Paul_Gauguin_43.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_595.jpg,1,val
data\negatives\Paul_Gauguin_26.jpg,0,val
data\negatives\Raphael_29.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_302.jpg,1,val
data\negatives\Titian_213.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_194.jpg,1,val
data\negatives\Vasiliy_Kandinskiy_17.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_819.jpg,1,val
data\negatives\Alfred_Sisley_252.jpg,0,val
data\negatives\Alfred_Sisley_197.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_299.jpg,1,val
data\negatives\Alfred_Sisley_257.jpg,0,val
data\negatives\Paul_Gauguin_231.jpg,0,val
data\negatives\Edgar_Degas_673.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_727.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_113.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_454.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_782.jpg,1,val
data\negatives\Edgar_Degas_588.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_55.jpg,1,val
data\negatives\Pablo_Picasso_140.jpg,0,val
data\negatives\Albrecht_Du╠êrer_248.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_240.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_85.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_734.jpg,1,val
data\negatives\Pablo_Picasso_60.jpg,0,val
data\negatives\Paul_Gauguin_202.jpg,0,val
data\negatives\Claude_Monet_35.jpg,0,val
data\negatives\Frida_Kahlo_41.jpg,0,val
data\negatives\Pablo_Picasso_120.jpg,0,val
data\negatives\Marc_Chagall_154.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_39.jpg,1,val
data\negatives\Mikhail_Vrubel_165.jpg,0,val
data\negatives\Alfred_Sisley_131.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_387.jpg,1,val
data\negatives\Pieter_Bruegel_66.jpg,0,val
data\negatives\Francisco_Goya_49.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_631.jpg,1,val
data\negatives\Alfred_Sisley_9.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_40.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_371.jpg,1,val
data\negatives\Hieronymus_Bosch_92.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_680.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_311.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_377.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_164.jpg,1,val
data\negatives\Edgar_Degas_269.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_814.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_512.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_823.jpg,1,val
data\negatives\Alfred_Sisley_198.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_732.jpg,1,val
data\negatives\Francisco_Goya_168.jpg,0,val
data\negatives\William_Turner_61.jpg,0,val
data\negatives\Claude_Monet_16.jpg,0,val
data\negatives\Pieter_Bruegel_124.jpg,0,val
data\negatives\Camille_Pissarro_8.jpg,0,val
data\negatives\Rembrandt_138.jpg,0,val
data\negatives\Paul_Gauguin_253.jpg,0,val
data\negatives\Henri_Matisse_154.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_202.jpg,1,val
data\negatives\Joan_Miro_8.jpg,0,val
data\negatives\Pierre-Auguste_Renoir_183.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_117.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_128.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_845.jpg,1,val
data\negatives\Rene_Magritte_98.jpg,0,val
data\negatives\Pieter_Bruegel_20.jpg,0,val
data\negatives\Paul_Gauguin_305.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_501.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_761.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_717.jpg,1,val
data\negatives\Frida_Kahlo_3.jpg,0,val
data\negatives\Edouard_Manet_90.jpg,0,val
data\negatives\Alfred_Sisley_98.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_643.jpg,1,val
data\negatives\Edgar_Degas_385.jpg,0,val
data\negatives\Piet_Mondrian_40.jpg,0,val
data\negatives\Rembrandt_212.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_24.jpg,1,val
data\negatives\Titian_3.jpg,0,val
data\negatives\Paul_Gauguin_150.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_402.jpg,1,val
data\negatives\Edgar_Degas_34.jpg,0,val
data\negatives\Andrei_Rublev_56.jpg,0,val
data\negatives\Henri_Matisse_69.jpg,0,val
data\negatives\Edgar_Degas_571.jpg,0,val
data\negatives\Alfred_Sisley_133.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_821.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_177.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_870.jpg,1,val
data\negatives\Camille_Pissarro_71.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_642.jpg,1,val
data\negatives\Paul_Gauguin_274.jpg,0,val
data\negatives\Alfred_Sisley_180.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_236.jpg,1,val
data\negatives\Kazimir_Malevich_109.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_152.jpg,1,val
data\negatives\Francisco_Goya_66.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_479.jpg,1,val
data\negatives\Albrecht_Du╠êrer_247.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_703.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_515.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_349.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_330.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_216.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_763.jpg,1,val
data\negatives\Alfred_Sisley_166.jpg,0,val
data\negatives\Edgar_Degas_55.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_293.jpg,1,val
data\negatives\Pablo_Picasso_36.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_582.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_82.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_807.jpg,1,val
data\negatives\Pierre-Auguste_Renoir_205.jpg,0,val
data\negatives\Paul_Gauguin_38.jpg,0,val
data\positives\vangogh\Vincent_van_Gogh_208.jpg,1,val
data\positives\vangogh\Vincent_van_Gogh_473.jpg,1,val
